dataset_id,subject,raw_file,window_seconds,window_index,start_seconds,task_condition,task_annotation,trained_on_dataset,assigned_state,posterior_confidence,log_likelihood,low_confidence_unknown
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,8,16.0,eyes_closed_rest,T0,ds005284,1,1.0,-96.36233942362651,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,9,18.0,eyes_closed_rest,T0,ds005284,1,1.0,-90.03439485929948,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,10,20.0,eyes_closed_rest,T0,ds005284,1,1.0,-82.55618934147972,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,11,22.0,eyes_closed_rest,T0,ds005284,1,1.0,-174.56174267538432,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,12,24.0,eyes_closed_rest,T0,ds005284,1,1.0,-160.0833618547632,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,13,26.0,eyes_closed_rest,T0,ds005284,1,1.0,-157.17169256885785,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,14,28.0,eyes_closed_rest,T0,ds005284,1,1.0,-126.34031220043414,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,15,30.0,eyes_closed_rest,T0,ds005284,1,1.0,-142.26259757636552,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,16,32.0,eyes_closed_rest,T0,ds005284,1,1.0,-90.20896070173919,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,17,34.0,eyes_closed_rest,T0,ds005284,1,1.0,-108.69960722106345,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,18,36.0,eyes_closed_rest,T0,ds005284,1,0.999999999999261,-95.70592964530121,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,19,38.0,eyes_closed_rest,T0,ds005284,1,1.0,-112.8034983031184,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,20,40.0,eyes_closed_rest,T0,ds005284,1,1.0,-177.38291704157672,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,21,42.0,eyes_closed_rest,T0,ds005284,1,1.0,-130.14297885066088,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,22,44.0,eyes_closed_rest,T0,ds005284,1,1.0,-144.0785549002917,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,23,46.0,eyes_closed_rest,T0,ds005284,1,1.0,-114.52155480157873,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,24,48.0,eyes_closed_rest,T0,ds005284,1,1.0,-172.51281461071414,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,25,50.0,eyes_closed_rest,T0,ds005284,1,1.0,-183.0891037124008,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,26,52.0,eyes_closed_rest,T0,ds005284,1,1.0,-168.9289414613404,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,27,54.0,eyes_closed_rest,T0,ds005284,1,1.0,-87.40006753468981,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,28,56.0,eyes_closed_rest,T0,ds005284,1,1.0,-150.42169146758948,True
eegmmidb,S001,data/eegmmidb/S001/S001R02.edf,2,29,58.0,eyes_closed_rest,T0,ds005284,1,1.0,-141.01425999496234,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,0,0.0,motor_execution,T0,ds005284,1,0.619786145059183,-57.27698508243894,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,1,2.0,motor_execution,T0,ds005284,1,1.0,-37.98717914963343,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,2,4.0,motor_execution,T2,ds005284,1,0.999999999993463,-33.315997070303474,False
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,3,6.0,motor_execution,T2,ds005284,1,1.0,-32.07326712753159,False
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,4,10.0,motor_execution,T0,ds005284,1,1.0,-41.38768410391985,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,5,12.0,motor_execution,T1,ds005284,1,0.9999999324693669,-51.89288508418493,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,6,14.0,motor_execution,T1,ds005284,1,1.0,-37.5590125719639,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,7,18.0,motor_execution,T0,ds005284,1,0.999999999999531,-51.65821086801231,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,8,20.0,motor_execution,T1,ds005284,1,1.0,-40.51711346033592,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,9,22.0,motor_execution,T1,ds005284,1,1.0,-31.44357704876966,False
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,10,24.0,motor_execution,T0,ds005284,1,1.0,-37.838741974820785,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,11,28.0,motor_execution,T0,ds005284,1,1.0,-50.90887784953367,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,12,30.0,motor_execution,T2,ds005284,1,1.0,-34.089412475266506,False
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,13,32.0,motor_execution,T2,ds005284,1,1.0,-48.70258493677424,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,14,36.0,motor_execution,T0,ds005284,1,0.9999999999985363,-64.79231508154659,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,15,38.0,motor_execution,T2,ds005284,1,1.0,-57.141586977600504,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,16,40.0,motor_execution,T2,ds005284,1,0.9999999999999645,-47.67879350946849,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,17,44.0,motor_execution,T0,ds005284,1,1.0,-39.78019543675922,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,18,46.0,motor_execution,T1,ds005284,1,0.9999999999999716,-44.10719071019447,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,19,48.0,motor_execution,T1,ds005284,0,0.9999999951504606,-52.78929261203996,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,20,50.0,motor_execution,T0,ds005284,1,1.0,-44.04575399123539,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,21,54.0,motor_execution,T1,ds005284,1,1.0,-38.114849480163514,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,22,56.0,motor_execution,T1,ds005284,1,1.0,-43.338334037957495,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,23,58.0,motor_execution,T0,ds005284,1,0.9999999991164401,-65.86259839181038,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,24,62.0,motor_execution,T2,ds005284,1,1.0,-43.904758800190784,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,25,64.0,motor_execution,T2,ds005284,0,0.9932685575807754,-54.505842035968016,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,26,66.0,motor_execution,T0,ds005284,1,1.0,-41.94532279696815,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,27,70.0,motor_execution,T1,ds005284,1,1.0,-60.84081455271235,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,28,72.0,motor_execution,T1,ds005284,1,1.0,-45.7781863893879,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,29,74.0,motor_execution,T0,ds005284,1,1.0,-50.815671520290906,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,30,76.0,motor_execution,T0,ds005284,1,1.0,-53.251791110829764,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,31,80.0,motor_execution,T2,ds005284,1,1.0,-49.914741079056306,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,32,82.0,motor_execution,T0,ds005284,1,1.0,-38.780333282997226,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,33,84.0,motor_execution,T0,ds005284,1,1.0,-58.223316621112836,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,34,88.0,motor_execution,T2,ds005284,1,1.0,-42.99375611794849,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,35,90.0,motor_execution,T2,ds005284,1,0.9999412481629749,-49.295023242809485,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,36,92.0,motor_execution,T0,ds005284,1,1.0,-45.736930289625356,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,37,96.0,motor_execution,T1,ds005284,1,1.0,-50.156350561749186,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,38,98.0,motor_execution,T1,ds005284,1,1.0,-60.42323115626174,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,39,100.0,motor_execution,T0,ds005284,1,1.0,-42.22329723262329,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,40,102.0,motor_execution,T0,ds005284,1,1.0,-39.99545012263815,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,41,106.0,motor_execution,T1,ds005284,1,1.0,-35.50283217956674,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,42,108.0,motor_execution,T0,ds005284,1,1.0,-65.13405004071743,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,43,110.0,motor_execution,T0,ds005284,1,1.0,-45.146999425334634,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,44,114.0,motor_execution,T2,ds005284,1,1.0,-39.63471295373122,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,45,116.0,motor_execution,T0,ds005284,1,0.5467291769973917,-59.92219459123262,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,46,118.0,motor_execution,T0,ds005284,1,0.99997703580287,-57.77278374346674,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,2,47,122.0,motor_execution,T1,ds005284,1,0.9999999999997868,-47.62200293492727,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,0,0.0,motor_imagery,T0,ds005284,1,0.999999999999936,-50.58537316124333,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,1,2.0,motor_imagery,T0,ds005284,1,1.0,-41.18406657222159,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,2,4.0,motor_imagery,T2,ds005284,1,1.0,-37.514391130843116,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,3,6.0,motor_imagery,T2,ds005284,1,0.9999997711061304,-62.71306138273807,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,4,10.0,motor_imagery,T0,ds005284,1,1.0,-46.272545864847224,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,5,12.0,motor_imagery,T1,ds005284,1,0.9999999999366764,-51.8505040810962,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,6,14.0,motor_imagery,T1,ds005284,1,0.9999999999114735,-43.13354659356125,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,7,18.0,motor_imagery,T0,ds005284,1,1.0,-53.80289320114016,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,8,20.0,motor_imagery,T1,ds005284,1,1.0,-46.45734474269079,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,9,22.0,motor_imagery,T1,ds005284,1,1.0,-51.09161273231922,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,10,24.0,motor_imagery,T0,ds005284,1,0.9999999999812843,-48.94061349623727,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,11,28.0,motor_imagery,T0,ds005284,1,0.9999999999999503,-49.62672663307036,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,12,30.0,motor_imagery,T2,ds005284,1,0.9999502689843134,-45.76121137493165,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,13,32.0,motor_imagery,T2,ds005284,1,1.0,-46.49660304244154,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,14,36.0,motor_imagery,T0,ds005284,1,1.0,-42.46179090964932,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,15,38.0,motor_imagery,T2,ds005284,1,0.9999997783292077,-44.90591031318316,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,16,40.0,motor_imagery,T2,ds005284,1,0.9999355880592182,-50.994362640724674,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,17,44.0,motor_imagery,T0,ds005284,1,0.9999999901172387,-54.22241144466421,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,18,46.0,motor_imagery,T1,ds005284,1,0.9366817555229929,-65.66178619308718,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,19,48.0,motor_imagery,T1,ds005284,0,0.9999530149981853,-74.73945630849457,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,20,50.0,motor_imagery,T0,ds005284,1,1.0,-45.93546437302768,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,21,54.0,motor_imagery,T2,ds005284,1,1.0,-58.255241918970505,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,22,56.0,motor_imagery,T2,ds005284,1,1.0,-37.145195364317104,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,23,58.0,motor_imagery,T0,ds005284,1,0.999665619042287,-69.43513843409194,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,24,62.0,motor_imagery,T1,ds005284,1,0.9999999999985008,-63.133742319793825,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,25,64.0,motor_imagery,T1,ds005284,1,1.0,-55.684275831206385,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,26,66.0,motor_imagery,T0,ds005284,1,1.0,-47.86611089924677,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,27,70.0,motor_imagery,T2,ds005284,1,0.9999999999993179,-67.0788823013352,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,28,72.0,motor_imagery,T2,ds005284,1,1.0,-39.034332475822026,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,29,74.0,motor_imagery,T0,ds005284,1,0.9999999999125819,-54.53434123675677,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,30,76.0,motor_imagery,T0,ds005284,1,1.0,-48.86934848567329,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,31,80.0,motor_imagery,T1,ds005284,1,0.9999892991113051,-57.31096564409575,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,32,82.0,motor_imagery,T0,ds005284,1,0.9999999999494094,-37.11877547024836,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,33,84.0,motor_imagery,T0,ds005284,1,0.9891864216955187,-63.43798519356133,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,34,88.0,motor_imagery,T1,ds005284,1,1.0,-42.22225969553991,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,35,90.0,motor_imagery,T1,ds005284,1,0.9999999999975273,-45.43542857910726,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,36,92.0,motor_imagery,T0,ds005284,1,0.999989479063616,-63.593696281289795,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,37,96.0,motor_imagery,T2,ds005284,1,1.0,-45.36220785165592,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,38,98.0,motor_imagery,T2,ds005284,1,0.9999999999835012,-45.91815849017283,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,39,100.0,motor_imagery,T0,ds005284,1,0.9824067840610717,-78.40991411125587,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,40,102.0,motor_imagery,T0,ds005284,1,1.0,-51.47654032881214,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,41,106.0,motor_imagery,T1,ds005284,1,0.9999999966742052,-53.346873976766,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,42,108.0,motor_imagery,T0,ds005284,1,0.9999812927868174,-57.15291800407889,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,43,110.0,motor_imagery,T0,ds005284,1,0.999999999999929,-56.92304580108935,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,44,114.0,motor_imagery,T2,ds005284,1,1.0,-41.43446266448093,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,45,116.0,motor_imagery,T0,ds005284,1,0.9999767681624255,-54.05481417178109,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,46,118.0,motor_imagery,T0,ds005284,1,0.9999999999619931,-42.80239367468882,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,2,47,122.0,motor_imagery,T1,ds005284,1,1.0,-40.26969331907818,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,0,0.0,motor_execution,T0,ds005284,1,0.9999769206135913,-49.88684434214522,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,1,2.0,motor_execution,T0,ds005284,1,1.0,-37.59007512862633,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,2,4.0,motor_execution,T1,ds005284,1,0.99999996290449,-42.48291257098653,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,3,6.0,motor_execution,T1,ds005284,1,0.9999997691177622,-47.03224587545759,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,4,10.0,motor_execution,T0,ds005284,0,0.7352996943092277,-61.50851751806472,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,5,12.0,motor_execution,T2,ds005284,1,1.0,-37.2310520761985,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,6,14.0,motor_execution,T2,ds005284,1,1.0,-40.77794978339315,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,7,18.0,motor_execution,T0,ds005284,1,1.0,-44.87690441752787,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,8,20.0,motor_execution,T1,ds005284,1,1.0,-42.18981037412884,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,9,22.0,motor_execution,T1,ds005284,1,1.0,-54.78829343618233,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,10,24.0,motor_execution,T0,ds005284,1,0.9999999999999716,-44.36805916955755,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,11,28.0,motor_execution,T0,ds005284,1,1.0,-49.09326892745714,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,12,30.0,motor_execution,T2,ds005284,1,0.9999507021074943,-67.74071513536411,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,13,32.0,motor_execution,T2,ds005284,1,1.0,-35.407729259907,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,14,36.0,motor_execution,T0,ds005284,1,0.9999999993954702,-89.36338381321195,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,15,38.0,motor_execution,T1,ds005284,1,1.0,-39.57786594178893,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,16,40.0,motor_execution,T1,ds005284,1,0.9999999999999574,-57.89513581689523,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,17,44.0,motor_execution,T0,ds005284,1,1.0,-46.09233528562361,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,18,46.0,motor_execution,T2,ds005284,1,1.0,-38.083221755008786,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,19,48.0,motor_execution,T2,ds005284,1,1.0,-49.22047555083129,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,20,50.0,motor_execution,T0,ds005284,1,1.0,-39.009749669248976,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,21,54.0,motor_execution,T2,ds005284,1,1.0,-40.196790821735696,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,22,56.0,motor_execution,T2,ds005284,1,0.9999996895493466,-63.23244040714204,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,23,58.0,motor_execution,T0,ds005284,1,0.9999999999999716,-54.42879642987522,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,24,62.0,motor_execution,T1,ds005284,1,1.0,-47.101717864450194,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,25,64.0,motor_execution,T1,ds005284,1,0.9999990755901758,-37.72908324912095,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,26,66.0,motor_execution,T0,ds005284,1,1.0,-48.55163584786423,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,27,70.0,motor_execution,T1,ds005284,1,1.0,-41.63611649424629,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,28,72.0,motor_execution,T1,ds005284,1,1.0,-63.34194719495405,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,29,74.0,motor_execution,T0,ds005284,1,1.0,-45.74248217942446,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,30,76.0,motor_execution,T0,ds005284,1,0.9999999994548574,-48.63731019743906,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,31,80.0,motor_execution,T2,ds005284,1,1.0,-51.41476227722992,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,32,82.0,motor_execution,T0,ds005284,0,0.9640998253016809,-70.67826549303734,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,33,84.0,motor_execution,T0,ds005284,1,0.9999995760767365,-69.0661888948481,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,2,34,88.0,motor_execution,T2,ds005284,1,1.0,-39.68784737232847,True
