dataset_id,subject,raw_file,window_seconds,window_index,start_seconds,task_condition,task_annotation,trained_on_dataset,assigned_state,posterior_confidence,log_likelihood,low_confidence_unknown
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,8,8,64.0,motor_execution,T0,ds005284,0,1.0,-43.72029341770601,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,8,9,72.0,motor_execution,T0,ds005284,0,1.0,-45.35641367399792,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,8,10,80.0,motor_execution,T0,ds005284,0,1.0,-44.360853017064464,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,8,11,88.0,motor_execution,T0,ds005284,0,1.0,-68.7971786629219,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,8,12,96.0,motor_execution,T0,ds005284,0,1.0,-50.2704138424082,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,8,13,104.0,motor_execution,T0,ds005284,0,1.0,-54.0119701424201,True
eegmmidb,S001,data/eegmmidb/S001/S001R03.edf,8,14,112.0,motor_execution,T2,ds005284,0,1.0,-47.674746131530775,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,0,0.0,motor_imagery,T0,ds005284,0,1.0,-49.15594889135903,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,1,8.0,motor_imagery,T0,ds005284,0,1.0,-47.44003008885025,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,2,16.0,motor_imagery,T0,ds005284,0,1.0,-39.094107329647954,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,3,24.0,motor_imagery,T0,ds005284,0,1.0,-49.151963373982376,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,4,32.0,motor_imagery,T0,ds005284,0,1.0,-41.754282688396344,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,5,40.0,motor_imagery,T0,ds005284,0,1.0,-45.27600930772314,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,6,48.0,motor_imagery,T0,ds005284,0,1.0,-56.56299302833328,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,7,56.0,motor_imagery,T0,ds005284,0,1.0,-53.092802560957956,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,8,64.0,motor_imagery,T0,ds005284,0,1.0,-53.14477653588197,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,9,72.0,motor_imagery,T0,ds005284,0,1.0,-46.66791349146715,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,10,80.0,motor_imagery,T0,ds005284,0,1.0,-52.01262025276816,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,11,88.0,motor_imagery,T0,ds005284,0,1.0,-51.63289001983057,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,12,96.0,motor_imagery,T0,ds005284,0,1.0,-44.33047177581936,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,13,104.0,motor_imagery,T0,ds005284,0,1.0,-52.44805576956122,True
eegmmidb,S001,data/eegmmidb/S001/S001R04.edf,8,14,112.0,motor_imagery,T2,ds005284,0,1.0,-46.00102867875645,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,0,0.0,motor_execution,T0,ds005284,0,1.0,-39.500887166796076,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,1,8.0,motor_execution,T0,ds005284,0,1.0,-43.24595101284367,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,2,16.0,motor_execution,T0,ds005284,0,1.0,-54.52648087259956,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,3,24.0,motor_execution,T0,ds005284,0,1.0,-58.40667038183091,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,4,32.0,motor_execution,T0,ds005284,0,1.0,-61.02605246834658,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,5,40.0,motor_execution,T0,ds005284,0,1.0,-57.71515367364497,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,6,48.0,motor_execution,T0,ds005284,0,1.0,-47.393748718372464,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,7,56.0,motor_execution,T0,ds005284,0,1.0,-51.55702806828296,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,8,64.0,motor_execution,T0,ds005284,0,1.0,-45.47951034457249,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,9,72.0,motor_execution,T0,ds005284,0,1.0,-52.79547829627283,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,10,80.0,motor_execution,T0,ds005284,0,1.0,-57.05558526706465,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,11,88.0,motor_execution,T0,ds005284,0,1.0,-44.49233936604366,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,12,96.0,motor_execution,T0,ds005284,0,1.0,-50.377709497669336,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,13,104.0,motor_execution,T0,ds005284,0,1.0,-51.09928000639971,True
eegmmidb,S001,data/eegmmidb/S001/S001R07.edf,8,14,112.0,motor_execution,T1,ds005284,0,1.0,-45.4668958534202,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,0,0.0,motor_imagery,T0,ds005284,0,1.0,-44.60407088489927,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,1,8.0,motor_imagery,T0,ds005284,0,1.0,-43.91541017058909,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,2,16.0,motor_imagery,T0,ds005284,0,1.0,-47.52823064788977,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,3,24.0,motor_imagery,T0,ds005284,0,1.0,-40.57188083032934,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,4,32.0,motor_imagery,T0,ds005284,0,1.0,-44.87234968298011,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,5,40.0,motor_imagery,T0,ds005284,0,1.0,-45.96444231150855,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,6,48.0,motor_imagery,T0,ds005284,0,1.0,-43.77988164405333,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,7,56.0,motor_imagery,T0,ds005284,0,1.0,-56.17581901379044,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,8,64.0,motor_imagery,T0,ds005284,0,1.0,-42.23491358721831,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,9,72.0,motor_imagery,T0,ds005284,0,1.0,-47.68564579008515,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,10,80.0,motor_imagery,T0,ds005284,0,1.0,-48.8211593209473,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,11,88.0,motor_imagery,T0,ds005284,0,1.0,-56.00302780797088,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,12,96.0,motor_imagery,T0,ds005284,0,1.0,-46.808838625592216,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,13,104.0,motor_imagery,T0,ds005284,0,1.0,-55.11633770416261,True
eegmmidb,S001,data/eegmmidb/S001/S001R08.edf,8,14,112.0,motor_imagery,T1,ds005284,0,1.0,-48.57058078285939,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,0,0.0,motor_execution,T0,ds005284,0,1.0,-38.51924849130133,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,1,8.0,motor_execution,T0,ds005284,0,1.0,-40.403358063778015,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,2,16.0,motor_execution,T0,ds005284,0,1.0,-40.98703931091535,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,3,24.0,motor_execution,T0,ds005284,0,1.0,-55.74884551481395,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,4,32.0,motor_execution,T0,ds005284,0,1.0,-47.194790062345476,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,5,40.0,motor_execution,T0,ds005284,0,1.0,-48.78561918417394,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,6,48.0,motor_execution,T0,ds005284,0,1.0,-63.362350991432564,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,7,56.0,motor_execution,T0,ds005284,0,1.0,-45.33696701076833,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,8,64.0,motor_execution,T0,ds005284,0,1.0,-51.72084368623928,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,9,72.0,motor_execution,T0,ds005284,0,1.0,-48.11855960327136,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,10,80.0,motor_execution,T0,ds005284,0,1.0,-54.1033323449568,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,11,88.0,motor_execution,T0,ds005284,0,1.0,-63.45979255691128,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,12,96.0,motor_execution,T0,ds005284,0,1.0,-67.31420058734932,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,13,104.0,motor_execution,T0,ds005284,0,1.0,-63.31975619338398,True
eegmmidb,S001,data/eegmmidb/S001/S001R11.edf,8,14,112.0,motor_execution,T1,ds005284,0,1.0,-52.967267619245284,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,0,0.0,motor_imagery,T0,ds005284,0,0.9999999999993676,-49.95502168992582,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,1,8.0,motor_imagery,T0,ds005284,0,0.9999999999992681,-49.58818072158696,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,2,16.0,motor_imagery,T0,ds005284,0,1.0,-53.345472106944015,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,3,24.0,motor_imagery,T0,ds005284,0,1.0,-41.53178770971681,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,4,32.0,motor_imagery,T0,ds005284,0,1.0,-55.51530279288801,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,5,40.0,motor_imagery,T0,ds005284,0,1.0,-55.325978435296626,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,6,48.0,motor_imagery,T0,ds005284,0,1.0,-69.25367296409982,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,7,56.0,motor_imagery,T0,ds005284,0,1.0,-50.710147698628845,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,8,64.0,motor_imagery,T0,ds005284,0,0.9999999999998153,-66.91307454276688,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,9,72.0,motor_imagery,T0,ds005284,0,1.0,-47.99718159841894,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,10,80.0,motor_imagery,T0,ds005284,0,1.0,-53.027775347101525,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,11,88.0,motor_imagery,T0,ds005284,0,1.0,-45.03310773513716,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,12,96.0,motor_imagery,T0,ds005284,0,1.0,-56.01331295392774,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,13,104.0,motor_imagery,T0,ds005284,0,1.0,-62.433972199425256,True
eegmmidb,S001,data/eegmmidb/S001/S001R12.edf,8,14,112.0,motor_imagery,T1,ds005284,0,0.9999999999972644,-58.28739992213636,True
eegmmidb,S002,data/eegmmidb/S002/S002R01.edf,8,0,0.0,eyes_open_rest,T0,ds005284,0,1.0,-33.41302981516652,True
eegmmidb,S002,data/eegmmidb/S002/S002R01.edf,8,1,8.0,eyes_open_rest,T0,ds005284,0,1.0,-27.994835690909746,False
eegmmidb,S002,data/eegmmidb/S002/S002R01.edf,8,2,16.0,eyes_open_rest,T0,ds005284,0,1.0,-30.011184002335348,False
eegmmidb,S002,data/eegmmidb/S002/S002R01.edf,8,3,24.0,eyes_open_rest,T0,ds005284,0,1.0,-89.86717406545253,True
eegmmidb,S002,data/eegmmidb/S002/S002R01.edf,8,4,32.0,eyes_open_rest,T0,ds005284,1,0.9999998683514748,-67.5056846111369,True
eegmmidb,S002,data/eegmmidb/S002/S002R01.edf,8,5,40.0,eyes_open_rest,T0,ds005284,1,0.6453583215715888,-47.04292444524238,True
eegmmidb,S002,data/eegmmidb/S002/S002R01.edf,8,6,48.0,eyes_open_rest,T0,ds005284,0,0.9999999996563389,-62.139147924455315,True
eegmmidb,S002,data/eegmmidb/S002/S002R02.edf,8,0,0.0,eyes_closed_rest,T0,ds005284,1,1.0,-105.55294585158781,True
eegmmidb,S002,data/eegmmidb/S002/S002R02.edf,8,1,8.0,eyes_closed_rest,T0,ds005284,1,1.0,-135.66449590801085,True
eegmmidb,S002,data/eegmmidb/S002/S002R02.edf,8,2,16.0,eyes_closed_rest,T0,ds005284,1,1.0,-96.70306680686879,True
eegmmidb,S002,data/eegmmidb/S002/S002R02.edf,8,3,24.0,eyes_closed_rest,T0,ds005284,1,1.0,-106.7798124213915,True
eegmmidb,S002,data/eegmmidb/S002/S002R02.edf,8,4,32.0,eyes_closed_rest,T0,ds005284,1,1.0,-116.64852277289793,True
eegmmidb,S002,data/eegmmidb/S002/S002R02.edf,8,5,40.0,eyes_closed_rest,T0,ds005284,1,1.0,-96.90969996324812,True
eegmmidb,S002,data/eegmmidb/S002/S002R02.edf,8,6,48.0,eyes_closed_rest,T0,ds005284,1,1.0,-100.06380084059332,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,0,0.0,motor_execution,T0,ds005284,0,0.9999999975547809,-71.26730358498853,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,1,8.0,motor_execution,T0,ds005284,1,0.8726184934031855,-61.917357122011616,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,2,16.0,motor_execution,T0,ds005284,0,0.9999999993619326,-75.4171181231786,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,3,24.0,motor_execution,T0,ds005284,0,1.0,-65.99944701249193,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,4,32.0,motor_execution,T0,ds005284,0,0.887529037523673,-74.81480207643258,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,5,40.0,motor_execution,T0,ds005284,1,0.9999999973502298,-75.4100452151304,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,6,48.0,motor_execution,T0,ds005284,1,0.9999999999990621,-86.61196144957104,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,7,56.0,motor_execution,T0,ds005284,1,1.0,-66.50202955757844,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,8,64.0,motor_execution,T0,ds005284,1,0.7425469614415751,-100.31629601386558,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,9,72.0,motor_execution,T0,ds005284,0,0.9945145952285886,-56.19940948671882,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,10,80.0,motor_execution,T0,ds005284,1,0.999999999995218,-57.87705502141625,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,11,88.0,motor_execution,T0,ds005284,0,0.6485506220381556,-75.74278975653895,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,12,96.0,motor_execution,T0,ds005284,1,1.0,-88.89985084977201,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,13,104.0,motor_execution,T0,ds005284,1,0.9980834968524552,-84.97419307337277,True
eegmmidb,S002,data/eegmmidb/S002/S002R03.edf,8,14,112.0,motor_execution,T0,ds005284,0,1.0,-67.73712927420446,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,0,0.0,motor_imagery,T0,ds005284,1,0.9862364212462881,-53.05816794422883,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,1,8.0,motor_imagery,T0,ds005284,1,0.9963449304119593,-72.17343575616789,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,2,16.0,motor_imagery,T0,ds005284,1,0.9999845157020391,-72.40174740109745,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,3,24.0,motor_imagery,T0,ds005284,1,1.0,-70.07277287521671,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,4,32.0,motor_imagery,T0,ds005284,1,1.0,-43.51782690380679,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,5,40.0,motor_imagery,T0,ds005284,1,1.0,-56.13769863294286,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,6,48.0,motor_imagery,T0,ds005284,0,0.5330157292473136,-73.03299873267987,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,7,56.0,motor_imagery,T0,ds005284,1,0.9999999999976268,-68.79239975959892,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,8,64.0,motor_imagery,T0,ds005284,1,0.9999999999999858,-57.20436658783011,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,9,72.0,motor_imagery,T0,ds005284,1,1.0,-53.097162812439464,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,10,80.0,motor_imagery,T0,ds005284,1,0.9999999999999147,-57.90712407240807,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,11,88.0,motor_imagery,T0,ds005284,1,1.0,-53.630424212049775,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,12,96.0,motor_imagery,T0,ds005284,0,0.999989120156035,-53.69815074631772,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,13,104.0,motor_imagery,T0,ds005284,1,1.0,-51.51119270021721,True
eegmmidb,S002,data/eegmmidb/S002/S002R04.edf,8,14,112.0,motor_imagery,T0,ds005284,0,0.9340470767871181,-65.49686161584481,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,0,0.0,motor_execution,T0,ds005284,1,0.9927699089606671,-48.66250622359751,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,1,8.0,motor_execution,T0,ds005284,0,0.9999989457268883,-38.856245529254764,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,2,16.0,motor_execution,T0,ds005284,1,0.9999999847663831,-35.832356243819,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,3,24.0,motor_execution,T0,ds005284,1,0.9999984440069296,-41.08915866294909,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,4,32.0,motor_execution,T0,ds005284,1,0.9998488758981884,-38.4070751463709,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,5,40.0,motor_execution,T0,ds005284,0,0.999995560509251,-25.765709133268093,False
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,6,48.0,motor_execution,T0,ds005284,0,0.9996394401250528,-45.09444562328125,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,7,56.0,motor_execution,T0,ds005284,1,0.9999961187797981,-54.988275602868036,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,8,64.0,motor_execution,T0,ds005284,1,0.9999988359518308,-63.64571952752811,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,9,72.0,motor_execution,T0,ds005284,1,0.9999719581169536,-44.48092796098893,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,10,80.0,motor_execution,T0,ds005284,0,0.9999999854616278,-37.76209354393396,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,11,88.0,motor_execution,T0,ds005284,0,0.9993867251375942,-35.817443946609636,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,12,96.0,motor_execution,T0,ds005284,0,1.0,-59.09969318367071,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,13,104.0,motor_execution,T0,ds005284,1,1.0,-63.341043061311865,True
eegmmidb,S002,data/eegmmidb/S002/S002R07.edf,8,14,112.0,motor_execution,T0,ds005284,0,1.0,-33.34611083053616,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,0,0.0,motor_imagery,T0,ds005284,0,0.9880945435721357,-80.8813528446054,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,1,8.0,motor_imagery,T0,ds005284,1,0.9999999999999716,-63.18196986252276,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,2,16.0,motor_imagery,T0,ds005284,1,1.0,-60.21888850674378,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,3,24.0,motor_imagery,T0,ds005284,1,1.0,-51.94657000808732,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,4,32.0,motor_imagery,T0,ds005284,1,1.0,-42.57881933606108,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,5,40.0,motor_imagery,T0,ds005284,1,0.9976803793556034,-41.08496795689633,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,6,48.0,motor_imagery,T0,ds005284,1,1.0,-54.705229327898635,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,7,56.0,motor_imagery,T0,ds005284,1,1.0,-57.339296932490754,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,8,64.0,motor_imagery,T0,ds005284,1,1.0,-41.41914835933986,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,9,72.0,motor_imagery,T0,ds005284,1,1.0,-47.3020187016456,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,10,80.0,motor_imagery,T0,ds005284,1,0.9999999999999858,-84.96459692988996,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,11,88.0,motor_imagery,T0,ds005284,1,1.0,-45.27760896389703,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,12,96.0,motor_imagery,T0,ds005284,1,1.0,-36.95856440467592,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,13,104.0,motor_imagery,T0,ds005284,1,1.0,-45.27779680636586,True
eegmmidb,S002,data/eegmmidb/S002/S002R08.edf,8,14,112.0,motor_imagery,T0,ds005284,1,1.0,-42.16296468044089,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,0,0.0,motor_execution,T0,ds005284,1,0.9999999997279119,-36.44463804289503,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,1,8.0,motor_execution,T0,ds005284,1,0.9999999948614828,-50.12379158361611,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,2,16.0,motor_execution,T0,ds005284,1,1.0,-75.55115329590377,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,3,24.0,motor_execution,T0,ds005284,1,1.0,-53.85205262079481,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,4,32.0,motor_execution,T0,ds005284,1,0.9999999999955378,-39.23859171136759,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,5,40.0,motor_execution,T0,ds005284,0,0.9825064316130361,-37.841022002184644,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,6,48.0,motor_execution,T0,ds005284,1,0.9999999938171698,-53.73868581477092,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,7,56.0,motor_execution,T0,ds005284,1,1.0,-41.90642073928443,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,8,64.0,motor_execution,T0,ds005284,0,0.9999999891218181,-37.109473348953074,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,9,72.0,motor_execution,T0,ds005284,1,1.0,-61.15306035254166,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,10,80.0,motor_execution,T0,ds005284,0,0.9398260793533781,-65.78695252499622,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,11,88.0,motor_execution,T0,ds005284,0,1.0,-123.73242927937069,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,12,96.0,motor_execution,T0,ds005284,0,1.0,-67.29527928990912,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,13,104.0,motor_execution,T0,ds005284,1,1.0,-49.15945010374625,True
eegmmidb,S002,data/eegmmidb/S002/S002R11.edf,8,14,112.0,motor_execution,T0,ds005284,0,1.0,-108.32633692070056,True
eegmmidb,S002,data/eegmmidb/S002/S002R12.edf,8,0,0.0,motor_imagery,T0,ds005284,1,0.9994670796001279,-66.31033326001965,True
